demand_id,origin_yard_id,dest_yard_id,volume,block_type
335,11420,11646,13329,Intermodal
336,11420,10390,6094,Intermodal
337,11420,10023,2540,Intermodal
338,11420,10323,15873,Intermodal
339,11420,10163,1088,Intermodal
340,11420,10328,729,Intermodal
341,11420,10448,11231,Intermodal
342,11420,11512,7773,Intermodal
343,11420,10650,5845,Intermodal
344,11420,10539,1410,Intermodal
345,11420,11488,2453,Intermodal
346,11420,10546,420,Intermodal
347,11420,11008,371,Intermodal
348,11420,10223,4003,Intermodal
349,10163,10158,921,Intermodal
350,10163,10023,5143,Intermodal
351,10163,10390,11148,Intermodal
352,10163,11646,1750,Intermodal
353,10163,11420,737,Intermodal
354,10163,10323,11593,Intermodal
355,10163,10328,3058,Intermodal
356,10163,11512,350,Intermodal
357,10163,10650,7449,Intermodal
358,10163,10223,987,Intermodal
359,10163,10448,10427,Intermodal
360,10163,10133,8955,Intermodal
361,10163,11008,2706,Intermodal
362,10163,10539,3938,Intermodal
363,10163,11012,13200,Intermodal
364,10323,10158,483,Intermodal
365,10323,10023,4504,Intermodal
366,10323,10390,2093,Intermodal
367,10323,11646,2443,Intermodal
368,10323,10163,2869,Intermodal
369,10323,10328,55285,Intermodal
370,10323,11012,350,Intermodal
371,10323,10223,2234,Intermodal
372,10323,10539,1871,Intermodal
373,10323,11008,4746,Intermodal
374,10323,10650,6687,Intermodal
375,10323,10704,600,Intermodal
376,10323,10448,2020,Intermodal
377,10323,10115,3660,Intermodal
378,10323,10546,1397,Intermodal
379,10328,10023,10600,Intermodal
380,10328,10390,17546,Intermodal
381,10328,11646,2368,Intermodal
382,10328,10448,12901,Intermodal
383,10328,11420,840,Intermodal
384,10328,10323,6677,Intermodal
385,10328,10163,2918,Intermodal
386,10328,10223,3221,Intermodal
387,10328,10158,2229,Intermodal
388,10328,10115,530,Intermodal
389,10328,11008,2661,Intermodal
390,10328,10546,3741,Intermodal
391,10328,10650,865,Intermodal
392,10328,11208,10633,Intermodal
393,10328,11012,46252,Intermodal
394,10546,10115,1750,Intermodal
395,10546,10704,58390,Intermodal
396,10546,11208,869,Intermodal
397,10546,10223,2100,Intermodal
398,10546,10539,6170,Intermodal
399,10546,10158,1190,Intermodal
400,10546,11512,1750,Intermodal
401,10546,10650,2507,Intermodal
402,10546,11012,2687,Intermodal
403,10546,10163,700,Intermodal
404,10546,10323,4523,Intermodal
405,10546,10328,1756,Intermodal
406,10546,10448,3492,Intermodal
407,10546,10390,829,Intermodal
408,10546,11008,455,Intermodal
409,10546,11488,1113,Intermodal
410,10448,10115,3346,Intermodal
411,10448,11208,22172,Intermodal
412,10448,10158,3077,Intermodal
413,10448,10163,8146,Intermodal
414,10448,10323,1231,Intermodal
415,10448,10328,545,Intermodal
416,10448,11512,2969,Intermodal
417,10448,10223,3893,Intermodal
418,10448,10539,3894,Intermodal
419,10448,10390,2636,Intermodal
420,10448,11646,384,Intermodal
421,10448,10650,3036,Intermodal
422,10448,10546,1078,Intermodal
423,10448,11420,16758,Intermodal
424,10448,10023,23005,Intermodal
425,11488,10158,39850,Intermodal
426,11488,11008,16804,Intermodal
427,11488,10133,1529,Intermodal
428,11488,10163,573,Intermodal
429,11488,10223,459,Intermodal
430,11488,11208,4381,Intermodal
431,11488,11646,10662,Intermodal
432,11488,11512,2049,Intermodal
433,11488,11420,2352,Intermodal
434,11488,10115,1431,Intermodal
435,11488,10023,436,Intermodal
436,11488,10650,506,Intermodal
437,11751,11727,1586,Intermodal
438,11751,11727,1719,Coal
439,10115,10913,2017,Merchandise
440,10115,11021,1104,Merchandise
441,10115,11022,1050,Merchandise
442,10115,10704,1750,Merchandise
443,10115,11012,2450,Merchandise
444,10115,11208,2450,Merchandise
445,10115,10394,2712,Merchandise
446,10115,10708,1776,Merchandise
447,10115,10778,1585,Merchandise
448,10115,10785,1050,Merchandise
449,10115,10223,700,Merchandise
450,10115,10055,350,Merchandise
451,10115,10101,350,Merchandise
452,10115,10238,488,Merchandise
453,10115,10417,1050,Merchandise
454,10115,10390,350,Merchandise
455,10115,10546,350,Merchandise
456,10115,10539,700,Merchandise
457,10115,10259,700,Merchandise
458,10115,10534,350,Merchandise
459,10115,11670,350,Merchandise
460,10115,11690,350,Merchandise
461,10115,11420,350,Merchandise
462,10115,10378,350,Merchandise
463,10115,10398,350,Merchandise
464,10115,10402,350,Merchandise
465,10115,10426,350,Merchandise
466,10115,10623,350,Merchandise
467,10115,10158,350,Merchandise
468,10704,10913,1446,Merchandise
469,10704,11021,1400,Merchandise
470,10704,11022,1273,Merchandise
471,10704,10023,2450,Merchandise
472,10704,11420,826,Merchandise
473,10704,10115,3191,Merchandise
474,10704,11012,2372,Merchandise
475,10704,10278,1050,Merchandise
476,10704,10394,1285,Merchandise
477,10704,10390,638,Merchandise
478,10704,11208,2218,Merchandise
479,10704,11512,1050,Merchandise
480,10704,10259,1295,Merchandise
481,10704,10650,447,Merchandise
482,10704,10546,1050,Merchandise
483,10704,10539,1050,Merchandise
484,10704,10708,700,Merchandise
485,10704,10775,350,Merchandise
486,10704,10785,567,Merchandise
487,10704,10810,350,Merchandise
488,10704,10534,350,Merchandise
489,10704,11670,350,Merchandise
490,10704,10417,350,Merchandise
491,11208,10913,1400,Merchandise
492,11208,11021,1050,Merchandise
493,11208,11022,759,Merchandise
494,11208,10539,700,Merchandise
495,11208,10546,700,Merchandise
496,11208,10390,486,Merchandise
497,11208,10704,1050,Merchandise
498,11208,10238,350,Merchandise
499,11208,10259,350,Merchandise
500,11208,10785,700,Merchandise
501,11208,10968,556,Merchandise
502,11208,10163,350,Merchandise
503,11208,11646,10066,Merchandise
504,11208,11012,1886,Merchandise
505,11208,10115,1400,Merchandise
506,11208,10394,1050,Merchandise
507,11208,10417,707,Merchandise
508,11208,11420,8591,Merchandise
509,11208,10650,1139,Merchandise
510,11208,10708,712,Merchandise
511,11208,10378,362,Merchandise
512,11208,11512,6355,Merchandise
513,11208,10778,700,Merchandise
514,11208,10223,664,Merchandise
515,11208,10640,350,Merchandise
516,11208,10641,350,Merchandise
517,11208,10707,350,Merchandise
518,11208,10831,350,Merchandise
519,11208,10985,350,Merchandise
520,11208,11099,350,Merchandise
521,11208,11488,4160,Merchandise
522,10259,10913,350,Merchandise
523,10259,10223,350,Merchandise
524,10259,10101,350,Merchandise
525,10259,10238,350,Merchandise
526,10259,10247,350,Merchandise
527,10259,11651,350,Merchandise
528,10259,11670,350,Merchandise
529,10259,11690,350,Merchandise
530,10098,10158,350,Merchandise
531,10098,10116,350,Merchandise
532,10098,10171,350,Merchandise
533,10098,10288,350,Merchandise
534,10130,10158,350,Merchandise
535,10130,10116,700,Merchandise
536,10130,10171,700,Merchandise
537,10130,10098,350,Merchandise
538,10130,10101,635,Merchandise
539,10130,10328,350,Merchandise
540,10130,10223,1050,Merchandise
541,10130,10539,423,Merchandise
542,10130,10055,350,Merchandise
543,10130,10546,350,Merchandise
544,10130,10238,700,Merchandise
545,10130,10259,350,Merchandise
546,10130,10534,350,Merchandise
547,10130,11670,700,Merchandise
548,10130,11690,700,Merchandise
549,10130,11708,350,Merchandise
550,10130,10247,350,Merchandise
551,10130,11651,350,Merchandise
552,10023,10546,1050,Merchandise
553,10023,10539,1050,Merchandise
554,10023,10055,350,Merchandise
555,10023,10129,700,Merchandise
556,10023,10238,487,Merchandise
557,10023,10704,1302,Merchandise
558,10023,11012,2100,Merchandise
559,10023,10115,1149,Merchandise
560,10023,11208,960,Merchandise
561,10023,10394,1050,Merchandise
562,10023,10708,700,Merchandise
563,10023,10778,437,Merchandise
564,10023,10323,771,Merchandise
565,10023,11420,1050,Merchandise
566,10023,10259,350,Merchandise
567,10023,10318,350,Merchandise
568,10023,10534,350,Merchandise
569,10023,11670,350,Merchandise
570,10023,11690,350,Merchandise
571,10023,11708,350,Merchandise
572,10023,11711,350,Merchandise
573,10023,11715,350,Merchandise
574,10023,10163,1050,Merchandise
575,10023,10224,350,Merchandise
576,10023,10285,492,Merchandise
577,10023,10101,350,Merchandise
578,10023,10130,350,Merchandise
579,10023,10247,350,Merchandise
580,10023,11512,1050,Merchandise
581,10023,10650,725,Merchandise
582,10023,10390,1050,Merchandise
583,10023,10242,1050,Merchandise
584,10023,10296,450,Merchandise
585,10023,10304,1050,Merchandise
586,10023,10378,353,Merchandise
587,10023,10448,350,Merchandise
588,10023,11646,350,Merchandise
589,10023,10139,350,Merchandise
590,10023,10333,350,Merchandise
591,10023,10417,350,Merchandise
592,10023,10380,350,Merchandise
593,10023,10398,350,Merchandise
594,10023,10402,350,Merchandise
595,10023,10426,350,Merchandise
596,10023,10623,350,Merchandise
597,10223,10546,2088,Merchandise
598,10223,10704,1833,Merchandise
599,10223,10328,2100,Merchandise
600,10223,10539,2800,Merchandise
601,10223,11208,1556,Merchandise
602,10223,11012,1985,Merchandise
603,10223,10055,350,Merchandise
604,10223,10101,1400,Merchandise
605,10223,10238,1050,Merchandise
606,10223,10247,1400,Merchandise
607,10223,10248,350,Merchandise
608,10223,10318,350,Merchandise
609,10223,11651,984,Merchandise
610,10223,10023,2820,Merchandise
611,10223,10390,1925,Merchandise
612,10223,10323,1057,Merchandise
613,10223,10195,1363,Merchandise
614,10223,10279,1050,Merchandise
615,10223,10324,1050,Merchandise
616,10223,11060,798,Merchandise
617,10223,10259,1750,Merchandise
618,10223,10534,1400,Merchandise
619,10223,11670,1612,Merchandise
620,10223,11690,1400,Merchandise
621,10223,11708,1050,Merchandise
622,10223,11711,1400,Merchandise
623,10223,11715,1050,Merchandise
624,10223,10163,784,Merchandise
625,10223,10139,1294,Merchandise
626,10223,10133,700,Merchandise
627,10223,11008,700,Merchandise
628,10223,10415,583,Merchandise
629,10223,10148,489,Merchandise
630,10223,10115,1400,Merchandise
631,10223,10394,1323,Merchandise
632,10223,10130,700,Merchandise
633,10223,10158,350,Merchandise
634,10223,10171,350,Merchandise
635,10223,10288,350,Merchandise
636,10223,10299,350,Merchandise
637,10223,11457,350,Merchandise
638,10223,11694,700,Merchandise
639,10223,10913,350,Merchandise
640,10223,11021,350,Merchandise
641,10223,11022,350,Merchandise
642,10223,10708,355,Merchandise
643,10223,11646,1050,Merchandise
644,10223,10242,1400,Merchandise
645,10223,10278,840,Merchandise
646,10223,10304,1400,Merchandise
647,10223,10354,384,Merchandise
648,10223,10527,700,Merchandise
649,10223,10573,350,Merchandise
650,10223,10768,350,Merchandise
651,10223,10775,350,Merchandise
652,10223,10810,350,Merchandise
653,10223,10855,350,Merchandise
654,10223,10894,350,Merchandise
655,10223,10956,350,Merchandise
656,10223,10957,350,Merchandise
657,10223,11033,350,Merchandise
658,10223,11073,350,Merchandise
659,10223,11077,350,Merchandise
660,10223,11420,1750,Merchandise
661,10223,11678,350,Merchandise
662,10223,11751,700,Merchandise
663,10223,10448,700,Merchandise
664,10223,10378,863,Merchandise
665,10223,10398,700,Merchandise
666,10223,10224,350,Merchandise
667,10223,10488,350,Merchandise
668,10223,10553,350,Merchandise
669,10223,11512,700,Merchandise
670,10223,10650,700,Merchandise
671,10223,11603,350,Merchandise
672,10223,10417,350,Merchandise
673,10223,10778,350,Merchandise
674,10223,10785,350,Merchandise
675,10223,10831,350,Merchandise
676,10223,10968,350,Merchandise
677,10223,11099,350,Merchandise
678,10223,11031,350,Merchandise
679,10539,10328,350,Merchandise
680,10539,10023,1460,Merchandise
681,10539,10223,1750,Merchandise
682,10539,10913,700,Merchandise
683,10539,11021,639,Merchandise
684,10539,11022,350,Merchandise
685,10539,10704,1750,Merchandise
686,10539,10115,1400,Merchandise
687,10539,11208,862,Merchandise
688,10539,11012,855,Merchandise
689,10539,10394,350,Merchandise
690,10539,11646,350,Merchandise
691,10539,10390,350,Merchandise
692,10539,11420,485,Merchandise
693,10539,10546,700,Merchandise
694,10539,10238,1750,Merchandise
695,10539,10259,996,Merchandise
696,10539,10785,350,Merchandise
697,10539,10968,350,Merchandise
698,10539,11708,350,Merchandise
699,10539,11711,350,Merchandise
700,10539,11512,700,Merchandise
701,10539,10650,587,Merchandise
702,10539,10101,1050,Merchandise
703,10539,10247,1050,Merchandise
704,10539,11651,1050,Merchandise
705,10539,11670,1050,Merchandise
706,10539,11690,774,Merchandise
707,10158,10098,350,Merchandise
708,10158,10130,350,Merchandise
709,10158,10148,350,Merchandise
710,10158,10913,350,Merchandise
711,10158,11021,350,Merchandise
712,10158,10115,350,Merchandise
713,10158,11646,1001,Merchandise
714,10158,10390,498,Merchandise
715,10158,10023,350,Merchandise
716,10158,11420,880,Merchandise
717,10158,10650,1318,Merchandise
718,10158,10448,451,Merchandise
719,10158,10116,350,Merchandise
720,10158,10171,350,Merchandise
721,10158,10181,700,Merchandise
722,10158,10299,350,Merchandise
723,10158,11512,1050,Merchandise
724,10158,11488,700,Merchandise
725,10158,10109,700,Merchandise
726,10158,10125,700,Merchandise
727,10158,10126,669,Merchandise
728,10158,10704,350,Merchandise
729,10158,10223,350,Merchandise
730,10158,10055,752,Merchandise
731,10158,10101,350,Merchandise
732,10158,10238,350,Merchandise
733,10158,10247,350,Merchandise
734,10158,10248,350,Merchandise
735,10158,10318,350,Merchandise
736,10158,11008,350,Merchandise
737,10158,10127,350,Merchandise
738,10158,10163,350,Merchandise
739,10116,10098,350,Merchandise
740,10116,10130,350,Merchandise
741,10116,10171,350,Merchandise
742,10116,10181,350,Merchandise
743,10171,10098,350,Merchandise
744,10171,10130,350,Merchandise
745,10171,10158,350,Merchandise
746,10171,10288,350,Merchandise
747,10171,10299,350,Merchandise
748,10171,10448,350,Merchandise
749,10288,10130,350,Merchandise
750,10148,10130,470,Merchandise
751,10148,10158,700,Merchandise
752,10148,10171,700,Merchandise
753,10148,10913,350,Merchandise
754,10148,11021,350,Merchandise
755,10148,11646,916,Merchandise
756,10148,10390,1050,Merchandise
757,10148,10023,700,Merchandise
758,10148,10026,726,Merchandise
759,10148,10139,350,Merchandise
760,10148,10242,375,Merchandise
761,10148,11420,758,Merchandise
762,10148,10323,1050,Merchandise
763,10148,10328,958,Merchandise
764,10148,10096,700,Merchandise
765,10148,10195,373,Merchandise
766,10148,11012,700,Merchandise
767,10148,10115,350,Merchandise
768,10148,10704,350,Merchandise
769,10148,10546,350,Merchandise
770,10148,10539,494,Merchandise
771,10148,10448,350,Merchandise
772,10148,10163,350,Merchandise
773,10148,10224,350,Merchandise
774,10148,10133,700,Merchandise
775,10148,10101,1050,Merchandise
776,10148,10223,700,Merchandise
777,10148,11008,350,Merchandise
778,10148,10181,712,Merchandise
779,10148,10415,446,Merchandise
780,10148,11694,350,Merchandise
781,10148,10205,350,Merchandise
782,10148,10263,350,Merchandise
783,11694,10130,350,Merchandise
784,11694,11008,350,Merchandise
785,11694,10415,350,Merchandise
786,11694,10148,700,Merchandise
787,11694,10448,350,Merchandise
788,11694,10390,700,Merchandise
789,11694,11420,393,Merchandise
790,11694,10163,502,Merchandise
791,11694,10323,700,Merchandise
792,11694,10224,350,Merchandise
793,11694,10488,350,Merchandise
794,11694,10527,350,Merchandise
795,11694,10553,350,Merchandise
796,11694,11060,700,Merchandise
797,11694,11400,350,Merchandise
798,11694,11678,700,Merchandise
799,11694,10328,1400,Merchandise
800,11694,10023,433,Merchandise
801,11694,10139,350,Merchandise
802,11694,10195,350,Merchandise
803,11694,10242,350,Merchandise
804,11694,10259,350,Merchandise
805,11694,10278,350,Merchandise
806,11694,10279,700,Merchandise
807,11694,10324,543,Merchandise
808,11694,10354,350,Merchandise
809,11694,10573,350,Merchandise
810,11694,10775,350,Merchandise
811,11694,10810,350,Merchandise
812,11694,11031,350,Merchandise
813,11694,11033,350,Merchandise
814,11694,11073,350,Merchandise
815,11694,11428,350,Merchandise
816,11694,11656,350,Merchandise
817,11694,11702,350,Merchandise
818,11694,11703,350,Merchandise
819,11694,11727,350,Merchandise
820,11694,11751,350,Merchandise
821,11694,10133,350,Merchandise
822,11694,10186,350,Merchandise
823,11694,10171,350,Merchandise
824,11694,11012,350,Merchandise
825,11694,10223,350,Merchandise
826,11694,10285,6358,Merchandise
827,10650,11512,4200,Merchandise
828,10650,10032,350,Merchandise
829,10650,10640,3413,Merchandise
830,10650,10641,2429,Merchandise
831,10650,10378,3544,Merchandise
832,10650,11420,1750,Merchandise
833,10650,10398,1400,Merchandise
834,10650,10402,1050,Merchandise
835,10650,11012,700,Merchandise
836,10650,10417,700,Merchandise
837,10650,10707,799,Merchandise
838,10650,10708,350,Merchandise
839,10650,10778,350,Merchandise
840,10650,10831,1529,Merchandise
841,10650,10784,1050,Merchandise
842,10650,10858,700,Merchandise
843,10650,10985,1050,Merchandise
844,11512,10650,11121,Merchandise
845,11512,10032,863,Merchandise
846,11512,10378,5745,Merchandise
847,11512,10380,411,Merchandise
848,11512,10640,6802,Merchandise
849,11512,10641,5158,Merchandise
850,11512,10784,2109,Merchandise
851,11512,11420,8385,Merchandise
852,11512,11646,4103,Merchandise
853,11512,10390,1318,Merchandise
854,11512,10858,1750,Merchandise
855,11512,10985,2800,Merchandise
856,11512,11012,2191,Merchandise
857,11512,10223,1050,Merchandise
858,11512,10101,397,Merchandise
859,11512,10158,1050,Merchandise
860,11512,10023,1050,Merchandise
